Date,000001.SS SSE Composite Index (China),^AEX AEX (Netherlands),^ATX ATX (Austria),^AXJO S&P/ASX 200 (Australia),^BFX BEL 20 (Belgium),^BSESN BSE Sensex (India),^BVSP Bovespa Index (Brazil),^FCHI CAC 40 (France),^GDAXI DAX (Germany),^GSPC S&P 500 (United States),^GSPTSE S&P/TSX Composite Index (Canada),^HSI Hang Seng Index (Hong Kong),^IBEX IBEX 35 (Spain),^ISEQ ISEQ 20 (Ireland),^IXIC NASDAQ Composite (United States),^JKSE Jakarta Composite Index (Indonesia),^KS11 KOSPI (South Korea),^MERV MERVAL (Argentina),^MXX IPC (Mexico),^N225 Nikkei 225 (Japan),^NSEBANK NSE Bank Index (India),^NSEI Nifty 50 (India),^NYA NYSE Composite (United States),^SET.BK SET Index (Thailand),^SSMI SMI (Switzerland),^STI Straits Times Index (Singapore),^TWII Taiwan Weighted Index (Taiwan)
2012-12-10,2083.77001953125,342.9100036621094,2331.64990234375,4557.89990234375,2423.159912109375,19409.689453125,59248.0,3612.10009765625,7530.919921875,1418.550048828125,12230.5,22276.720703125,7804.39208984375,3334.929931640625,2986.9599609375,4302.60888671875,1957.4200439453125,2520.300048828125,43134.51171875,9533.75,12381.5068359375,5908.89990234375,8322.6796875,1334.949951171875,6943.89990234375,3114.340087890625,7609.47119140625
2012-12-11,2074.7041015625,344.1199951171875,2348.199951171875,4576.0,2431.409912109375,19387.140625,59623.0,3646.14990234375,7589.75,1427.8399658203125,12282.400390625,22323.939453125,7920.89208984375,3355.800048828125,3022.300048828125,4317.91796875,1964.6199951171875,2558.800048828125,43183.28125,9525.3203125,12344.4560546875,5898.7998046875,8366.4697265625,1341.3299560546875,6973.68994140625,3118.330078125,7613.6611328125
2012-12-12,2082.72607421875,344.3500061035156,2357.550048828125,4583.7998046875,2438.389892578125,19355.259765625,59474.0,3646.659912109375,7614.7900390625,1428.47998046875,12353.099609375,22503.349609375,7986.79150390625,3342.47998046875,3013.81005859375,4337.52783203125,1975.43994140625,2610.89990234375,43183.28125,9581.4599609375,12301.5576171875,5888.0,8380.8798828125,1354.5699462890625,6959.39013671875,3141.570068359375,7690.1611328125
2012-12-13,2061.47607421875,343.8299865722656,2369.800048828125,4582.7998046875,2442.56005859375,19229.259765625,59317.0,3643.1298828125,7581.97998046875,1419.449951171875,12289.2001953125,22445.580078125,8017.091796875,3328.780029296875,2992.159912109375,4320.18896484375,2002.77001953125,2610.0,43006.30859375,9742.73046875,12269.0078125,5851.5,8338.3203125,1353.81005859375,6919.5400390625,3156.550048828125,7757.06103515625
2012-12-14,2150.625,344.3900146484375,2367.169921875,4583.10009765625,2457.800048828125,19317.25,59605.0,3643.280029296875,7596.47021484375,1413.5799560546875,12296.7001953125,22605.98046875,8024.091796875,3327.68994140625,2971.330078125,4308.86279296875,1995.0400390625,2697.0,43050.921875,9737.5595703125,12424.5556640625,5879.60009765625,8333.75,1358.5,6902.509765625,3168.429931640625,7698.7412109375
2012-12-17,2160.342041015625,343.3399963378906,2369.10009765625,4573.39990234375,2463.8798828125,19244.419921875,59567.0,3638.10009765625,7604.93994140625,1430.3599853515625,12281.400390625,22513.609375,8040.29150390625,3312.969970703125,3010.60009765625,4315.85693359375,1983.0699462890625,2759.199951171875,43338.328125,9828.8798828125,12427.3056640625,5857.89990234375,8407.009765625,1359.0899658203125,6897.10009765625,3158.699951171875,7631.2509765625
2012-12-18,2162.464111328125,343.6000061035156,2404.679931640625,4595.2001953125,2480.360107421875,19364.75,60461.0,3648.6298828125,7653.580078125,1446.7900390625,12334.2998046875,22494.73046875,8168.79150390625,3333.06005859375,3054.530029296875,4301.43603515625,1993.0899658203125,2871.300048828125,43825.96875,9923.009765625,12477.0048828125,5896.7998046875,8499.349609375,1362.93994140625,6912.08984375,3156.7900390625,7643.71142578125
2012-12-19,2162.239013671875,345.1400146484375,2427.3701171875,4617.7998046875,2500.659912109375,19476.0,60998.0,3664.590087890625,7668.5,1435.81005859375,12403.599609375,22623.369140625,8264.19140625,3387.610107421875,3044.360107421875,4275.85888671875,1993.0899658203125,2844.0,43647.98828125,10160.400390625,12510.1044921875,5929.60009765625,8463.8203125,1378.4000244140625,6946.06982421875,3158.570068359375,7677.44140625
2012-12-20,2168.35302734375,346.6000061035156,2411.77001953125,4634.10009765625,2492.199951171875,19453.919921875,61276.0,3666.72998046875,7672.10009765625,1443.68994140625,12388.7001953125,22659.779296875,8264.19140625,3396.409912109375,3050.389892578125,4254.81591796875,1999.5,2860.10009765625,43637.6796875,10039.330078125,12486.3544921875,5916.39990234375,8516.4296875,1377.4000244140625,6912.7900390625,3175.52001953125,7595.43115234375
2012-12-21,2153.31005859375,344.1199951171875,2404.3701171875,4623.60009765625,2485.06005859375,19242.0,61007.0,3661.39990234375,7636.22998046875,1430.1500244140625,12385.7001953125,22506.2890625,8290.9912109375,3388.389892578125,3021.010009765625,4250.2138671875,1980.4200439453125,2786.39990234375,43621.62109375,9940.0595703125,12314.90625,5847.7001953125,8443.150390625,1373.3800048828125,6889.5400390625,3163.56005859375,7519.90185546875
2012-12-24,2159.052978515625,344.5199890136719,2404.3701171875,4635.2001953125,2477.219970703125,19255.08984375,61007.0,3661.39990234375,7636.22998046875,1426.6600341796875,12370.7998046875,22541.1796875,8299.4912109375,3373.659912109375,3012.60009765625,4250.2138671875,1981.8199462890625,2786.39990234375,43533.44921875,9940.0595703125,12317.556640625,5855.75,8420.5498046875,1375.8199462890625,6889.5400390625,3168.570068359375,7535.49169921875
2012-12-26,2219.132080078125,344.5199890136719,2404.3701171875,4635.2001953125,2477.219970703125,19417.4609375,60960.0,3661.39990234375,7636.22998046875,1419.8299560546875,12370.7998046875,22541.1796875,8299.4912109375,3373.659912109375,2990.159912109375,4275.09423828125,1982.25,2828.0,43495.73828125,10230.3603515625,12479.3046875,5905.60009765625,8395.490234375,1382.22998046875,6889.5400390625,3180.81005859375,7634.1611328125
2012-12-27,2205.89697265625,344.7099914550781,2416.739990234375,4648.0,2486.75,19323.80078125,60416.0,3674.260009765625,7655.8798828125,1418.0999755859375,12373.7998046875,22619.779296875,8280.8916015625,3376.340087890625,2985.909912109375,4281.86083984375,1987.3499755859375,2839.10009765625,43469.890625,10322.98046875,12459.5556640625,5870.10009765625,8399.830078125,1397.18994140625,6862.5498046875,3183.929931640625,7648.38134765625
2012-12-28,2233.251953125,342.0,2401.2099609375,4671.2998046875,2466.27001953125,19444.83984375,60952.0,3620.25,7612.39013671875,1402.4300537109375,12316.099609375,22666.58984375,8130.99169921875,3366.22998046875,2960.31005859375,4316.68701171875,1997.050048828125,2854.300048828125,43721.9296875,10395.1796875,12458.005859375,5908.35009765625,8316.16015625,1391.9300537109375,6822.43994140625,3191.800048828125,7699.47119140625
2012-12-31,2269.1279296875,342.7099914550781,2401.2099609375,4649.0,2466.27001953125,19426.7109375,60952.0,3620.25,7612.39013671875,1426.18994140625,12433.5,22656.919921875,8167.49169921875,3396.669921875,3019.510009765625,4316.68701171875,1997.050048828125,2854.300048828125,43705.828125,10395.1796875,12474.10546875,5905.10009765625,8443.509765625,1391.9300537109375,6822.43994140625,3167.080078125,7699.47119140625
2013-01-02,2269.1279296875,350.2099914550781,2476.239990234375,4705.89990234375,2515.27001953125,19714.240234375,62550.0,3733.929931640625,7778.77978515625,1462.4200439453125,12540.7998046875,23311.98046875,8447.5908203125,3456.199951171875,3112.260009765625,4346.47509765625,2031.0999755859375,2952.89990234375,44304.171875,10395.1796875,12786.701171875,5993.25,8632.009765625,1407.449951171875,6822.43994140625,3201.739990234375,7779.19140625
2013-01-03,2269.1279296875,350.739990234375,2486.8798828125,4740.7001953125,2516.85009765625,19764.779296875,63312.0,3721.169921875,7756.43994140625,1459.3699951171875,12470.400390625,23398.599609375,8403.3916015625,3478.409912109375,3100.570068359375,4399.2578125,2019.4100341796875,2975.199951171875,44370.640625,10395.1796875,12778.001953125,6009.5,8607.7900390625,1408.4100341796875,7020.4599609375,3224.800048828125,7836.810546875
2013-01-04,2276.991943359375,351.7300109863281,2483.050048828125,4723.7998046875,2516.320068359375,19784.080078125,62523.0,3730.02001953125,7776.3701171875,1466.469970703125,12540.7998046875,23331.08984375,8435.791015625,3497.429931640625,3101.659912109375,4410.02001953125,2011.93994140625,2996.300048828125,44562.328125,10688.1103515625,12787.201171875,6016.14990234375,8667.6796875,1416.6600341796875,7058.919921875,3225.219970703125,7805.96142578125
2013-01-07,2285.364013671875,351.239990234375,2484.010009765625,4717.2998046875,2503.1201171875,19691.419921875,61933.0,3704.639892578125,7732.66015625,1461.8900146484375,12499.599609375,23329.75,8418.9912109375,3499.949951171875,3098.81005859375,4392.37890625,2011.25,2993.199951171875,44625.9296875,10599.009765625,12708.552734375,5988.39990234375,8636.91015625,1415.3199462890625,7049.2998046875,3218.260009765625,7755.06103515625
2013-01-08,2276.070068359375,349.1099853515625,2481.1298828125,4690.2998046875,2497.6201171875,19742.51953125,61128.0,3705.8798828125,7695.830078125,1457.1500244140625,12504.7998046875,23111.189453125,8452.9912109375,3514.330078125,3091.81005859375,4397.544921875,1997.93994140625,3018.0,44571.19921875,10508.0595703125,12725.3525390625,6001.7001953125,8604.3798828125,1417.3299560546875,7074.52001953125,3205.52001953125,7721.63134765625
2013-01-09,2275.340087890625,350.0,2494.760009765625,4708.10009765625,2506.389892578125,19666.58984375,61579.0,3717.449951171875,7720.47021484375,1461.02001953125,12522.2001953125,23218.470703125,8606.3916015625,3504.22998046875,3105.81005859375,4362.92822265625,1991.81005859375,3071.800048828125,44862.5390625,10578.5703125,12717.8525390625,5971.5,8636.099609375,1423.4599609375,7151.60009765625,3220.409912109375,7738.611328125
2013-01-10,2283.656982421875,350.69000244140625,2477.929931640625,4723.0,2505.27001953125,19663.55078125,61678.0,3703.1201171875,7708.47021484375,1472.1199951171875,12599.7001953125,23354.310546875,8618.8916015625,3499.969970703125,3121.760009765625,4317.365234375,2006.800048828125,3114.199951171875,44859.80078125,10652.6396484375,12802.1015625,5968.64990234375,8713.75,1405.989990234375,7143.72998046875,3226.25,7811.611328125
2013-01-11,2242.9970703125,350.1300048828125,2468.10009765625,4709.5,2496.800048828125,19663.640625,61497.0,3706.02001953125,7715.52978515625,1472.050048828125,12602.2001953125,23264.0703125,8664.69140625,3481.47998046875,3125.6298828125,4305.912109375,1996.6700439453125,3107.699951171875,44888.12890625,10801.5703125,12617.703125,5951.2998046875,8712.400390625,1412.06005859375,7188.22021484375,3216.5,7819.12109375
2013-01-14,2311.739990234375,347.3399963378906,2459.679931640625,4719.7001953125,2491.3798828125,19906.41015625,62081.0,3708.25,7729.52001953125,1470.6800537109375,12603.099609375,23413.259765625,8632.0908203125,3463.989990234375,3117.5,4382.498046875,2007.0400390625,3095.39990234375,44862.921875,10801.5703125,12758.6015625,6024.0498046875,8717.4404296875,1425.0699462890625,7202.52001953125,3206.590087890625,7823.94091796875
2013-01-15,2325.681884765625,347.8599853515625,2449.260009765625,4716.60009765625,2499.39990234375,19986.8203125,61728.0,3697.35009765625,7675.91015625,1472.3399658203125,12642.0,23381.509765625,8600.9912109375,3452.0400390625,3110.780029296875,4400.82421875,1983.739990234375,3082.39990234375,44748.05859375,10879.080078125,12855.2509765625,6056.60009765625,8733.099609375,1422.8599853515625,7272.31005859375,3196.070068359375,7764.9912109375
2013-01-16,2309.4990234375,348.8399963378906,2447.14990234375,4738.39990234375,2504.449951171875,19817.630859375,61787.0,3708.489990234375,7691.1298828125,1472.6300048828125,12608.7998046875,23356.990234375,8581.0908203125,3461.860107421875,3117.5400390625,4410.9638671875,1977.449951171875,3134.0,44865.30078125,10600.4404296875,12638.353515625,6001.85009765625,8710.5595703125,1416.1400146484375,7304.85009765625,3208.5,7700.4013671875
2013-01-17,2284.908935546875,351.19000244140625,2470.3798828125,4756.60009765625,2532.429931640625,19964.029296875,62194.0,3744.110107421875,7735.4599609375,1480.93994140625,12674.7001953125,23339.759765625,8628.8916015625,3487.510009765625,3136.0,4398.3828125,1974.27001953125,3168.5,44943.33984375,10609.6396484375,12649.4521484375,6039.2001953125,8766.5400390625,1420.949951171875,7429.89013671875,3195.10009765625,7616.611328125
2013-01-18,2317.070068359375,350.8900146484375,2458.5400390625,4771.2001953125,2539.510009765625,20039.0390625,61956.0,3741.580078125,7702.22998046875,1485.97998046875,12725.7001953125,23601.779296875,8603.9912109375,3479.68994140625,3134.7099609375,4465.48388671875,1987.8499755859375,3197.39990234375,45212.53125,10913.2998046875,12679.8525390625,6064.39990234375,8792.6298828125,1434.43994140625,7368.7998046875,3211.219970703125,7732.84130859375
2013-01-21,2328.220947265625,353.07000732421875,2446.739990234375,4777.5,2547.389892578125,20101.8203125,61900.0,3763.030029296875,7748.85986328125,1485.97998046875,12794.2998046875,23590.91015625,8665.8916015625,3477.719970703125,3134.7099609375,4439.97412109375,1986.8599853515625,3250.39990234375,45223.8515625,10747.740234375,12651.2021484375,6082.2998046875,8792.6298828125,1440.47998046875,7336.0498046875,3221.320068359375,7724.89111328125
2013-01-22,2315.138916015625,353.45001220703125,2436.889892578125,4779.10009765625,2549.7099609375,19981.5703125,61692.0,3741.010009765625,7696.2099609375,1492.56005859375,12824.599609375,23658.990234375,8632.0908203125,3487.320068359375,3143.179931640625,4416.5478515625,1996.52001953125,3306.199951171875,45320.30078125,10709.9296875,12574.203125,6048.5,8832.75,1434.0899658203125,7291.85009765625,3219.860107421875,7759.0712890625
2013-01-23,2320.910888671875,353.010009765625,2439.449951171875,4787.7998046875,2535.47998046875,20026.609375,61966.0,3726.169921875,7707.5400390625,1494.81005859375,12794.099609375,23635.099609375,8613.291015625,3479.0,3153.669921875,4418.72705078125,1980.4100341796875,3300.89990234375,45442.98046875,10486.990234375,12635.0537109375,6054.2998046875,8828.66015625,1439.199951171875,7391.9501953125,3231.22998046875,7744.1513671875
2013-01-24,2302.597900390625,354.1300048828125,2444.570068359375,4810.2001953125,2554.0,19923.779296875,61170.0,3752.169921875,7748.1298828125,1494.8199462890625,12823.599609375,23598.900390625,8665.5908203125,3529.89990234375,3130.3798828125,4418.72705078125,1964.47998046875,3316.300048828125,45428.69921875,10620.8701171875,12561.25390625,6019.35009765625,8856.58984375,1449.0899658203125,7457.740234375,3248.389892578125,7695.96142578125
2013-01-25,2291.303955078125,355.739990234375,2459.3798828125,4835.2001953125,2570.580078125,20103.529296875,61170.0,3778.159912109375,7857.97021484375,1502.9599609375,12816.599609375,23580.4296875,8724.5908203125,3553.090087890625,3149.7099609375,4437.59814453125,1946.68994140625,3339.800048828125,45575.859375,10926.650390625,12693.1025390625,6074.64990234375,8904.5302734375,1461.4100341796875,7458.66015625,3269.31005859375,7672.55126953125
2013-01-28,2346.5048828125,356.67999267578125,2459.219970703125,4835.2001953125,2574.760009765625,20103.349609375,60027.0,3780.889892578125,7833.0,1500.1800537109375,12815.900390625,23671.880859375,8672.4912109375,3554.5,3154.300048828125,4416.93701171875,1939.7099609375,3342.10009765625,45912.51171875,10824.3095703125,12781.201171875,6074.7998046875,8880.009765625,1472.050048828125,7483.9501953125,3273.909912109375,7714.64111328125
2013-01-29,2358.97705078125,358.0799865722656,2460.64990234375,4889.0,2571.97998046875,19990.900390625,60406.0,3785.820068359375,7848.56982421875,1507.8399658203125,12830.599609375,23655.169921875,8642.9912109375,3556.010009765625,3153.659912109375,4439.02978515625,1955.9599609375,3470.199951171875,45907.98046875,10866.7197265625,12722.65234375,6049.89990234375,8935.6396484375,1478.77001953125,7458.02978515625,3259.75,7801.97119140625
2013-01-30,2382.47509765625,357.5400085449219,2448.3701171875,4896.7001953125,2559.6298828125,20005.0,59337.0,3765.52001953125,7811.31005859375,1501.9599609375,12794.400390625,23822.060546875,8571.8916015625,3548.320068359375,3142.31005859375,4452.97509765625,1964.4300537109375,3462.39990234375,45753.1796875,11113.9501953125,12767.3515625,6055.75,8904.3095703125,1490.8199462890625,7387.89990234375,3285.89990234375,7832.95068359375
2013-01-31,2385.422119140625,354.3500061035156,2446.0400390625,4878.7998046875,2520.35009765625,19894.98046875,59761.0,3732.60009765625,7776.0498046875,1498.1099853515625,12685.2001953125,23729.529296875,8362.291015625,3546.330078125,3142.1298828125,4453.703125,1961.93994140625,3462.39990234375,45278.05859375,11138.66015625,12708.4521484375,6034.75,8894.7099609375,1474.199951171875,7390.85986328125,3282.659912109375,7849.99072265625
2013-02-01,2419.02001953125,355.54998779296875,2440.389892578125,4921.10009765625,2560.010009765625,19781.189453125,60351.0,3773.530029296875,7833.39013671875,1513.1700439453125,12768.7998046875,23721.83984375,8229.69140625,3572.85009765625,3179.10009765625,4481.6337890625,1957.7900390625,3531.5,45768.48828125,11191.33984375,12606.103515625,5998.89990234375,8965.1201171875,1499.219970703125,7420.35009765625,3291.139892578125,7855.9404296875
2013-02-04,2428.154052734375,349.69000244140625,2385.340087890625,4907.5,2506.22998046875,19751.189453125,59576.0,3659.909912109375,7638.22998046875,1495.7099609375,12717.599609375,23685.009765625,7919.59228515625,3543.3701171875,3131.169921875,4490.56494140625,1953.2099609375,3428.699951171875,45768.48828125,11260.349609375,12548.2041015625,5987.25,8852.7900390625,1506.3699951171875,7362.72021484375,3297.3701171875,7923.1298828125
2013-02-05,2433.1298828125,348.42999267578125,2387.8798828125,4882.7001953125,2518.659912109375,19659.8203125,59445.0,3694.699951171875,7664.66015625,1511.2900390625,12745.7001953125,23148.529296875,8093.591796875,3530.0,3171.580078125,4479.44091796875,1938.1800537109375,3357.89990234375,45688.12109375,11046.919921875,12467.60546875,5956.89990234375,8920.1298828125,1505.719970703125,7404.6298828125,3272.659912109375,7886.90966796875
2013-02-06,2434.47705078125,345.8599853515625,2380.639892578125,4921.0,2503.25,19639.720703125,58951.0,3642.89990234375,7581.18017578125,1512.1199951171875,12761.599609375,23256.9296875,8056.19189453125,3516.719970703125,3168.47998046875,4498.97607421875,1936.18994140625,3290.0,45570.7109375,11463.75,12417.5556640625,5959.2001953125,8934.240234375,1500.3499755859375,7433.47021484375,3276.530029296875,7906.61962890625
2013-02-07,2418.530029296875,343.70001220703125,2367.81005859375,4935.7001953125,2493.260009765625,19580.3203125,58372.0,3601.050048828125,7590.85009765625,1509.3900146484375,12755.900390625,23177.0,8014.591796875,3557.1298828125,3165.1298828125,4503.14794921875,1931.77001953125,3303.0,45019.2109375,11357.0703125,12349.15625,5938.7998046875,8893.740234375,1499.81005859375,7337.0498046875,3261.77001953125,7906.61962890625
2013-02-08,2432.402099609375,345.1300048828125,2405.550048828125,4971.2998046875,2505.909912109375,19484.76953125,58498.0,3649.5,7652.14013671875,1517.9300537109375,12801.2001953125,23215.16015625,8174.8916015625,3606.239990234375,3193.8701171875,4491.26708984375,1950.9000244140625,3280.0,45089.359375,11153.16015625,12280.0078125,5903.5,8935.23046875,1497.300048828125,7395.97021484375,3270.300048828125,7906.61962890625
2013-02-11,2432.402099609375,344.989990234375,2405.760009765625,4959.5,2498.18994140625,19460.5703125,58498.0,3650.580078125,7633.740234375,1517.010009765625,12748.2001953125,23215.16015625,8078.591796875,3578.820068359375,3192.0,4503.2470703125,1950.9000244140625,3280.0,45063.87890625,11153.16015625,12332.8564453125,5897.85009765625,8919.01953125,1489.1099853515625,7407.60009765625,3270.300048828125,7906.61962890625
2013-02-12,2432.402099609375,346.20001220703125,2419.75,4959.0,2518.429931640625,19561.0390625,58498.0,3686.580078125,7660.18994140625,1519.4300537109375,12789.0,23215.16015625,8234.69140625,3626.449951171875,3186.489990234375,4548.2431640625,1945.7900390625,3280.0,44873.44140625,11369.1201171875,12405.10546875,5922.5,8957.6103515625,1488.949951171875,7427.06005859375,3270.300048828125,7906.61962890625
2013-02-13,2432.402099609375,345.8299865722656,2437.739990234375,5003.7001953125,2534.25,19608.080078125,58406.0,3698.530029296875,7711.89013671875,1520.3299560546875,12775.2998046875,23215.16015625,8306.19140625,3682.56005859375,3196.8798828125,4571.56787109375,1976.0699462890625,3307.800048828125,44096.26953125,11251.41015625,12384.9560546875,5932.9501953125,8955.599609375,1514.1099853515625,7482.22021484375,3301.0400390625,7906.61962890625
2013-02-14,2432.402099609375,345.8399963378906,2416.9599609375,5036.89990234375,2547.3798828125,19497.1796875,58077.0,3669.60009765625,7631.18994140625,1521.3800048828125,12721.7998046875,23413.25,8247.3916015625,3680.639892578125,3198.659912109375,4588.6728515625,1979.6099853515625,3303.800048828125,43878.28125,11307.2802734375,12311.15625,5896.9501953125,8953.0703125,1526.739990234375,7482.2001953125,3290.469970703125,7906.61962890625
2013-02-15,2432.402099609375,343.45001220703125,2400.090087890625,5033.89990234375,2535.8798828125,19468.150390625,57903.0,3660.3701171875,7593.509765625,1519.7900390625,12686.599609375,23444.560546875,8150.19189453125,3663.570068359375,3192.030029296875,4609.7861328125,1981.1800537109375,3295.39990234375,44152.9609375,11173.830078125,12336.40625,5887.39990234375,8933.2197265625,1521.52001953125,7500.56982421875,3283.070068359375,7906.61962890625
2013-02-18,2421.55810546875,343.2300109863281,2394.239990234375,5063.39990234375,2520.81005859375,19501.080078125,57614.0,3667.0400390625,7628.72998046875,1519.7900390625,12686.599609375,23381.939453125,8108.8916015625,3665.85009765625,3192.030029296875,4612.0458984375,1981.9100341796875,3264.0,44141.921875,11407.8701171875,12347.056640625,5898.2001953125,8933.2197265625,1523.2900390625,7497.22998046875,3288.139892578125,7943.49951171875
2013-02-19,2382.9140625,347.6300048828125,2407.510009765625,5081.89990234375,2556.669921875,19635.720703125,57314.0,3735.820068359375,7752.4501953125,1530.93994140625,12810.2001953125,23143.91015625,8225.291015625,3689.090087890625,3213.590087890625,4602.06201171875,1985.8299560546875,3268.800048828125,44639.76171875,11372.33984375,12413.505859375,5939.7001953125,9004.3896484375,1532.0699462890625,7579.5,3295.77001953125,7960.849609375
2013-02-20,2397.177978515625,343.6099853515625,2428.679931640625,5098.7001953125,2558.2099609375,19642.75,56178.0,3709.8798828125,7728.89990234375,1511.949951171875,12714.099609375,23307.41015625,8162.99169921875,3680.06005859375,3164.409912109375,4634.451171875,2024.6400146484375,3268.800048828125,44299.55859375,11468.2802734375,12363.556640625,5943.0498046875,8883.6298828125,1546.6400146484375,7626.009765625,3308.889892578125,8029.0693359375
2013-02-21,2325.950927734375,336.3800048828125,2385.2099609375,4980.10009765625,2509.43994140625,19325.359375,56155.0,3624.800048828125,7583.56982421875,1502.4200439453125,12640.0,22906.669921875,8014.49169921875,3623.27001953125,3131.489990234375,4632.40380859375,2015.219970703125,3124.39990234375,44136.6015625,11309.1298828125,12055.3603515625,5852.25,8810.2900390625,1528.739990234375,7505.7099609375,3287.60009765625,7957.4296875
2013-02-22,2314.1640625,339.8699951171875,2421.639892578125,5018.10009765625,2550.919921875,19317.009765625,56697.0,3706.280029296875,7661.91015625,1515.5999755859375,12701.599609375,22782.439453125,8178.99169921875,3694.469970703125,3161.820068359375,4651.123046875,2018.8900146484375,3140.39990234375,43875.73046875,11385.9404296875,12068.8095703125,5850.2998046875,8894.6298828125,1540.1300048828125,7554.3798828125,3288.1298828125,7947.68994140625
2013-02-25,2325.819091796875,340.260009765625,2444.139892578125,5055.7998046875,2559.010009765625,19331.689453125,56618.0,3721.330078125,7773.18994140625,1487.8499755859375,12650.900390625,22820.080078125,8244.4912109375,3708.77001953125,3116.25,4696.10693359375,2009.52001953125,3124.60009765625,43497.19921875,11662.51953125,12037.16015625,5854.75,8719.400390625,1540.1300048828125,7594.35009765625,3288.760009765625,7947.64990234375
2013-02-26,2293.341064453125,335.2900085449219,2401.31005859375,5003.60009765625,2510.6201171875,19015.140625,56949.0,3621.919921875,7597.10986328125,1496.93994140625,12660.400390625,22519.689453125,7980.69189453125,3732.7900390625,3129.64990234375,4663.03076171875,2000.010009765625,3119.60009765625,43489.19921875,11398.8095703125,11844.7119140625,5761.35009765625,8766.169921875,1530.3199462890625,7449.97998046875,3254.260009765625,7880.86962890625
2013-02-27,2313.219970703125,337.3699951171875,2434.340087890625,5036.60009765625,2544.22998046875,19152.41015625,57274.0,3691.489990234375,7675.830078125,1515.989990234375,12732.400390625,22577.009765625,8136.69189453125,3721.639892578125,3162.260009765625,4716.4150390625,2004.0400390625,3158.89990234375,43772.890625,11253.9697265625,11930.361328125,5796.89990234375,8875.330078125,1518.050048828125,7484.990234375,3261.1201171875,7897.94970703125
2013-02-28,2365.593017578125,340.5299987792969,2466.60009765625,5104.10009765625,2569.169921875,18861.5390625,57424.0,3723.0,7741.7001953125,1514.6800537109375,12821.7998046875,23020.26953125,8230.291015625,3756.77001953125,3160.18994140625,4795.7890625,2026.489990234375,3048.60009765625,44120.98828125,11559.3603515625,11487.2158203125,5693.0498046875,8868.7197265625,1541.5799560546875,7593.669921875,3269.949951171875,7897.94970703125
2013-03-01,2359.506103515625,339.7300109863281,2468.080078125,5086.10009765625,2546.830078125,18918.51953125,56884.0,3699.909912109375,7708.16015625,1518.199951171875,12773.099609375,22880.220703125,8187.091796875,3762.199951171875,3169.739990234375,4811.61279296875,2026.489990234375,3099.699951171875,43995.71875,11606.3798828125,11539.916015625,5719.7001953125,8874.1904296875,1539.5999755859375,7601.990234375,3269.5,7964.599609375
2013-03-04,2273.404052734375,339.5799865722656,2463.31005859375,5010.5,2541.89990234375,18877.9609375,56499.0,3709.760009765625,7691.68017578125,1525.199951171875,12707.400390625,22537.810546875,8246.291015625,3810.35009765625,3182.030029296875,4761.4609375,2013.1500244140625,3140.300048828125,43871.30859375,11652.2900390625,11575.46484375,5698.5,8901.0400390625,1540.719970703125,7590.52001953125,3239.949951171875,7867.31005859375
2013-03-05,2326.305908203125,346.5,2509.590087890625,5075.39990234375,2590.679931640625,19143.169921875,55951.0,3787.18994140625,7870.31005859375,1539.7900390625,12736.0,22560.5,8423.291015625,3884.159912109375,3224.1298828125,4751.701171875,2016.6099853515625,3193.199951171875,44017.12109375,11683.4501953125,11791.9130859375,5784.25,8978.08984375,1549.31005859375,7718.4599609375,3248.260009765625,7932.6796875
2013-03-06,2347.178955078125,347.3599853515625,2506.429931640625,5116.7998046875,2589.110107421875,19252.609375,57940.0,3773.760009765625,7919.330078125,1541.4599609375,12832.0,22777.83984375,8358.8916015625,3826.030029296875,3222.3701171875,4824.68310546875,2020.739990234375,3233.5,44159.6484375,11932.26953125,11876.0625,5818.60009765625,8996.9697265625,1559.3499755859375,7698.72021484375,3291.81005859375,7950.26953125
2013-03-07,2324.29296875,347.8699951171875,2509.27001953125,5109.2001953125,2602.429931640625,19413.5390625,58847.0,3793.780029296875,7939.77001953125,1544.260009765625,12826.5,22771.439453125,8389.0908203125,3828.280029296875,3232.090087890625,4848.298828125,2004.4000244140625,3328.199951171875,43968.6015625,11968.080078125,11970.111328125,5863.2998046875,9013.4296875,1560.97998046875,7708.9599609375,3298.5400390625,7960.4794921875
2013-03-08,2318.611083984375,352.42999267578125,2548.840087890625,5123.39990234375,2632.52001953125,19683.23046875,58433.0,3840.14990234375,7986.47021484375,1551.1800537109375,12835.599609375,23091.94921875,8628.0908203125,3825.39990234375,3244.3701171875,4874.4951171875,2006.010009765625,3324.89990234375,44322.51171875,12283.6201171875,12197.1083984375,5945.7001953125,9054.4404296875,1566.9200439453125,7744.83984375,3289.530029296875,8015.109375
2013-03-11,2310.593017578125,351.55999755859375,2526.52001953125,5146.89990234375,2633.1298828125,19646.2109375,58545.0,3836.27001953125,7984.2900390625,1556.219970703125,12858.5,23090.8203125,8554.3916015625,3847.6201171875,3252.8701171875,4854.31201171875,2003.3499755859375,3359.800048828125,44013.30078125,12349.0498046875,12165.2587890625,5942.35009765625,9082.240234375,1577.6500244140625,7758.64990234375,3292.969970703125,8038.689453125
